Flavour,Systematic,Nominal yield,Systematic yield (up),Systematic yield (down),Renorm. value (up),Renorm. value (down)
tt_1b,muR,7522.13222514137,7562.474608261733,7602.037491881265,0.994665452089414,0.9894889670269016
tt_1b,muF,7522.13222514137,7495.87358397683,7544.896193634932,1.003503079510395,0.996982865249655
tt_1b,ISR,7522.13222514137,7510.5395986228195,7534.172868918439,1.0015435144660814,0.998401862555246
tt_1b,FSR,7522.13222514137,7760.227417827498,7158.56645001686,0.9693185289725976,1.0507875113911465
tt_1b,PH7,7522.13222514137,7711.000155063657,N/A,0.9755066883511523,N/A
tt_1b,pthard,7522.13222514137,7553.788381997643,N/A,0.9958092343529618,N/A
tt_1b,dipolePS,7522.13222514137,7633.533126414827,N/A,0.9854063774364233,N/A
tt_1b,AFII_4FS,7522.13222514137,7541.444761861032,N/A,0.997439146300278,N/A
tt_1b,AFII_4FS_bzd2,7522.13222514137,7289.217033682727,N/A,1.0319533895591757,N/A
